OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
2122,071-0059,1225-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
2123,042-0077,2903-000,Jeux d'eau,Verdun,Récréatif
2124,003-0257,2350-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2125,003-0177,2618-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2126,012-0042,0424-000,Aire d'entraînement pour adultes,Ahuntsic-Cartierville,Loisirs et détente
2127,052-0061,0909-000,Patinoire avec bandes,Ville-Marie,Récréatif
2128,018-0036,1131-000,Basketball,Rosemont-La Petite-Patrie,Récréatif
2129,004-0082,0413-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2130,021-0044,2556-000,Bocce,Montréal-Nord,Loisirs et détente
2131,003-0201,2651-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2132,002-0009,0018-000,Aire de glissade,Ahuntsic-Cartierville,Loisirs et détente
2133,010-0002,0018-000,Aire de planche à roulette,Ahuntsic-Cartierville,Récréatif
2134,003-0366,0349-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2135,003-0274,0149-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2136,076-0130,0492-000,Soccer à 7,Mercier-Hochelaga-Maisonneuve,Sportif
2137,003-0198,1028-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2138,018-0052,0296-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
2139,071-0005,9543-000,Sentier pédestre,Saint-Laurent,Plein air
2140,018-0139,2854-000,Basketball,Saint-Léonard,Récréatif
2141,004-0020,2814-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2142,049-0017,2898-000,Pastille - Basketball,Verdun,Récréatif
2143,095-0045,2687-000,Pétanque,Pierrefonds-Roxboro,Loisirs et détente
2144,053-0065,2459-000,Patinoire sans bandes,LaSalle,Récréatif
2145,016-0055,0126-000,Balle,Rosemont-La Petite-Patrie,Sportif
2146,074-0007-76-S2,0424-000,Soccer sous-terrain à 7,Ahuntsic-Cartierville,Sportif
2147,075-0052,0157-000,Soccer à 4-5,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2148,071-0058,0121-000,Sentier pédestre,Mercier-Hochelaga-Maisonneuve,Plein air
2149,053-0025,0219-000,Patinoire sans bandes,Rosemont-La Petite-Patrie,Récréatif
2150,081-0080,1083-000,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2151,003-0271,0160-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2152,081-0034,0252-000,Tennis,Ville-Marie,Sportif
2153,003-0099,2391-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
2154,042-0033,0206-000,Jeux d'eau,Rosemont-La Petite-Patrie,Récréatif
2155,064-0005,2690-000,Rampe de mise à l'eau / descente de bateaux,Pierrefonds-Roxboro,Plein air
2156,032-0004,0414-000,Fer / Galet,Ahuntsic-Cartierville,Loisirs et détente
2157,016-0126,0678-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2158,004-0355,0713-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2159,052-0047,0126-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
2160,003-0038,0237-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2161,004-0066,0024-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2162,003-0406,0708-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2163,071-0030,7000-000,Sentier pédestre,Rosemont-La Petite-Patrie,Plein air
2164,008-0004,2403-000,Aire de pêche autorisée,Lachine,Plein air
2165,004-0275,2920-000,Aire de jeu  5 à 12 ans,Verdun,Aire de jeu - enfant
2166,055-0055,0970-000,Piscine extérieure,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2167,089-0002, ,Volleyball de plage,Saint-Laurent,Récréatif
2168,052-0007,2816-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2169,081-0099,2856-000,Tennis,Saint-Léonard,Sportif
2170,036-0008, ,Golf,Anjou,Sportif
2171,076-0018-75-S1,0012-000,Soccer sous-terrain à 4-5,Ahuntsic-Cartierville,Sportif
2172,018-0124, ,Basketball,Montréal-Nord,Récréatif
2173,058-0001,2812-000,Piste d'athlétisme (400m) et équipements,Saint-Laurent,Sportif
2174,055-0002,2818-000,Piscine extérieure,Saint-Laurent,Récréatif
2175,004-0031,2826-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2176,004-0430,1266-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2177,070-0002,0029-000,Sentier de ski de fond,Ahuntsic-Cartierville,Plein air
2178,049-0001,2814-000,Pastille - Basketball,Saint-Laurent,Récréatif
2179,053-0042,2609-000,Patinoire sans bandes,Outremont,Récréatif
2180,021-0057,2855-000,Bocce,Saint-Léonard,Loisirs et détente
2181,004-0335,0961-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2182,045-0005,2856-000,Multisport,Saint-Léonard,Sportif
2183,050-0026,0291-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
2184,053-0087,0115-000,Patinoire sans bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2185,004-0156,2623-000,Aire de jeu  5 à 12 ans,Outremont,Aire de jeu - enfant
2186,008-0005,2399-000,Aire de pêche autorisée,Lachine,Plein air
2187,075-0039,,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
2188,003-0091,0006-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2189,004-0087,2391-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2190,016-0041,2398-000,Balle,Lachine,Sportif
2191,004-0181,2656-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2192,050-0073,2559-000,Pataugeoire,Montréal-Nord,Récréatif
2193,089-0006,0224-000,Volleyball de plage,Le Plateau-Mont-Royal,Récréatif
2194,005-0032, ,Aire de jeu combiné,Anjou,Aire de jeu - enfant
2195,004-0172,0043-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2196,081-0018,2392-000,Tennis,Lachine,Sportif
2197,021-0059,2861-000,Bocce,Saint-Léonard,Loisirs et détente
2198,050-0096,2856-000,Pataugeoire,Saint-Léonard,Récréatif
2199,075-0041,2700-004,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
2200,052-0104,0699-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2201,073-0059, ,Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2202,069-0008,0341-000,Sentier de raquette,Le Sud-Ouest,Plein air
2203,095-0002,2802-000,Pétanque,Saint-Laurent,Loisirs et détente
2204,013-0005,2826-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
2205,004-0111,1173-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2206,018-0051,0937-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
2207,005-0011,0857-000,Aire de jeu combiné,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2208,012-0053,2850-000,Aire d'entraînement pour adultes,Saint-Léonard,Loisirs et détente
2209,016-0140,0105-000,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
2210,050-0065,0698-000,Pataugeoire,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2211,004-0108,0206-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2212,052-0008,2817-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2213,003-0500,2854-000,Aire de jeu 18 mois à 5 ans,Saint-Léonard,Aire de jeu - enfant
2214,052-0049,0941-000,Patinoire avec bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
2215,065-0006,0401-000,Patinoire 4 saisons,Villeray-Saint-Michel-Parc-Extension,Récréatif
2216,004-0382, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2217,050-0041,0939-000,Pataugeoire,Villeray-Saint-Michel-Parc-Extension,Récréatif
2218,016-0002,2797-000,Balle,Saint-Laurent,Sportif
2219,004-0433,2005-000,Aire de jeu  5 à 12 ans,Anjou,Aire de jeu - enfant
2220,073-0066-76-S2,2476-000,Soccer sous-terrain à 7,LaSalle,Sportif
2221,077-0005,2812-000,Soccer à 9,Saint-Laurent,Sportif
2222,004-0047,0332-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2223,095-0086,0115-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2224,009-0027,0510-000,Aire de pique-nique,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
2225,072-0032,2850-000,Anneau / Rond de glace,Saint-Léonard,Loisirs et détente
2226,056-0009,9543-000,Piste cyclable,Pierrefonds-Roxboro,Plein air
2227,070-0018,0225-000,Sentier de ski de fond,Ville-Marie,Plein air
2228,016-0111,0167-000,Balle,Le Sud-Ouest,Sportif
2229,050-0054,2893-000,Pataugeoire,Verdun,Récréatif
2230,055-0019,8520-000,Piscine extérieure,Lachine,Récréatif
2231,004-0037,0048-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2232,016-0023,0411-000,Balle,Ahuntsic-Cartierville,Sportif
2233,055-0074,2855-000,Piscine extérieure,Saint-Léonard,Récréatif
2234,081-0056,2898-000,Tennis,Verdun,Sportif
2235,055-0027,0391-000,Piscine extérieure,Ville-Marie,Récréatif
2236,020-0022,0991-000,Belvédère,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2237,004-0088,2430-004,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2238,009-0004,2807-000,Aire de pique-nique,Saint-Laurent,Plein air
2239,004-0378,2550-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2240,003-0458,0114-001,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2241,003-0294,2893-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
2242,004-0183,2657-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2243,004-0395, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2244,016-0030,0414-000,Balle,Ahuntsic-Cartierville,Sportif
2245,073-0064,2895-000,Soccer à 11,Verdun,Sportif
2246,073-0095-76-S2,0482-000,Soccer sous-terrain à 7,Mercier-Hochelaga-Maisonneuve,Sportif
2247,003-0122,0206-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
2248,004-0083,0011-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2249,018-0131, ,Basketball,Mercier-Hochelaga-Maisonneuve,Récréatif
2250,004-0386,2556-000,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
2251,076-0017,0014-000,Soccer à 7,Ahuntsic-Cartierville,Sportif
2252,003-0419,0965-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2253,016-0015,0236-000,Balle,Le Plateau-Mont-Royal,Sportif
2254,052-0003,2808-000,Patinoire avec bandes,Saint-Laurent,Récréatif
2255,004-0054,0064-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2256,056-0017,0085-000,Piste cyclable,Rosemont-La Petite-Patrie,Plein air
2257,076-0025,0209-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
2258,003-0391,0694-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2259,095-0016,0411-000,Pétanque,Ahuntsic-Cartierville,Loisirs et détente
2260,042-0080,2914-000,Jeux d'eau,Verdun,Récréatif
2261,073-0048,2693-000,Soccer à 11,Pierrefonds-Roxboro,Sportif
2262,004-0173,0909-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2263,076-0103,0699-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2264,003-0379,1000-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2265,073-0062,2891-000,Soccer à 11,Verdun,Sportif
2266,042-0041,0295-000,Jeux d'eau,Villeray-Saint-Michel-Parc-Extension,Récréatif
2267,004-0368,0680-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2268,021-0043,2555-000,Bocce,Montréal-Nord,Loisirs et détente
2269,050-0083,0110-000,Pataugeoire,Mercier-Hochelaga-Maisonneuve,Récréatif
2270,095-0022,2398-000,Pétanque,Lachine,Loisirs et détente
2271,003-0372,0256-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
2272,003-0425,0973-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2273,013-0018,2613-000,Aire d'exercice canin,Outremont,Loisirs et détente
2274,004-0326,0311-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
2275,009-0032,2414-000,Aire de pique-nique,Lachine,Plein air
2276,073-0021,2392-000,Soccer à 11,Lachine,Sportif
2277,003-0186,0908-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
2278,074-0016,1860-024,Soccer / Football,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2279,004-0369,0698-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2280,013-0039,2552-000,Aire d'exercice canin,Montréal-Nord,Loisirs et détente
2281,052-0042,0210-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
2282,009-0035,0161-000,Aire de pique-nique,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
2283,072-0012,2817-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
2284,089-0057,1266-000,Volleyball de plage,Mercier-Hochelaga-Maisonneuve,Récréatif
2285,053-0080,0492-000,Patinoire sans bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
2286,003-0070,0931-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
2287,003-0161,0199-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2288,004-0362,0971-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2289,072-0023,2468-000,Anneau / Rond de glace,LaSalle,Loisirs et détente
2290,072-0016,0085-000,Anneau / Rond de glace,Rosemont-La Petite-Patrie,Loisirs et détente
2291,012-0007,0649-000,Aire d'entraînement pour adultes,Le Plateau-Mont-Royal,Loisirs et détente
2292,063-0005,2399-000,Quai,Lachine,Plein air
2293,004-0281,2443-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
2294,095-0113,0110-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2295,012-0050,0345-000,Aire d'entraînement pour adultes,Le Sud-Ouest,Loisirs et détente
2296,050-0097,2858-000,Pataugeoire,Saint-Léonard,Récréatif
2297,081-0069,2466-000,Tennis,LaSalle,Sportif
2298,052-0090,2904-000,Patinoire avec bandes,Verdun,Récréatif
2299,004-0187,2721-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2300,004-0184,2659-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
2301,016-0031,0413-000,Balle,Ahuntsic-Cartierville,Sportif
2302,012-0046,2701-000,Aire d'entraînement pour adultes,Pierrefonds-Roxboro,Loisirs et détente
2303,076-0120,0973-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2304,018-0080,0146-000,Basketball,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2305,003-0266,2359-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2306,003-0286,0147-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2307,010-0018,2448-000,Aire de planche à roulette,LaSalle,Récréatif
2308,003-0102,2392-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
2309,003-0324,2441-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
2310,054-0012,0348-000,Ping-pong,Le Sud-Ouest,Loisirs et détente
2311,018-0058,0251-000,Basketball,Ville-Marie,Récréatif
2312,095-0065,0965-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
2313,021-0020,0199-000,Bocce,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2314,003-0035,2824-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2315,081-0081,1860-014,Tennis,Montréal-Nord,Sportif
2316,095-0095,2907-000,Pétanque,Verdun,Loisirs et détente
2317,066-0003,0160-000,Rugby / Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2318,020-0003,1286-000,Belvédère,Ville-Marie,Loisirs et détente
2319,003-0405,0713-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2320,004-0208,2687-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
2321,073-0026,0207-000,Soccer à 11,Rosemont-La Petite-Patrie,Sportif
2322,042-0003,2799-000,Jeux d'eau,Saint-Laurent,Récréatif
2323,089-0033,0401-000,Volleyball de plage,Villeray-Saint-Michel-Parc-Extension,Récréatif
2324,089-0001,2790-000,Volleyball de plage,Saint-Laurent,Récréatif
2325,055-0018,2394-000,Piscine extérieure,Lachine,Récréatif
2326,003-0008,2799-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
2327,010-0031,0950-430,Aire de planche à roulette,Villeray-Saint-Michel-Parc-Extension,Récréatif
2328,018-0028,2397-000,Basketball,Lachine,Récréatif
2329,013-0032,0069-000,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
2330,002-0029,0482-000,Aire de glissade,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2331,002-0005,2818-000,Aire de glissade,Saint-Laurent,Loisirs et détente
2332,042-0138,2853-000,Jeux d'eau,Saint-Léonard,Récréatif
2333,003-0389,0715-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2334,020-0007,2723-000,Belvédère,Pierrefonds-Roxboro,Loisirs et détente
2335,034-0014,1860-010,Football,Ahuntsic-Cartierville,Sportif
2336,067-0010,0391-000,Scène,Ville-Marie,Loisirs et détente
2337,018-0091,2475-003,Basketball,LaSalle,Récréatif
2338,063-0004, ,Quai,Lachine,Plein air
2339,042-0125,0086-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
2340,003-0173,2615-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2341,053-0056,0139-000,Patinoire sans bandes,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
2342,067-0006,0197-000,Scène,Rosemont-La Petite-Patrie,Loisirs et détente
2343,003-0169,1147-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2344,042-0012,2817-000,Jeux d'eau,Saint-Laurent,Récréatif
2345,003-0446,0102-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
2346,004-0245,0147-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
2347,003-0176,2606-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
2348,042-0147,0126-000,Jeux d'eau,Rosemont-La Petite-Patrie,Récréatif
2349,016-0144,0110-000,Balle,Mercier-Hochelaga-Maisonneuve,Sportif
2350,052-0107,0708-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
2351,004-0091,2392-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
2352,032-0001,0035-000,Fer / Galet,Ahuntsic-Cartierville,Loisirs et détente
2353,089-0004,2807-000,Volleyball de plage,Saint-Laurent,Récréatif
2354,003-0431,2551-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
2355,042-0013,2818-000,Jeux d'eau,Saint-Laurent,Récréatif
2356,004-0129,0302-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2357,052-0026,0023-000,Patinoire avec bandes,Ahuntsic-Cartierville,Récréatif
2358,004-0130,0950-001,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
2359,055-0066, ,Piscine extérieure,Mercier-Hochelaga-Maisonneuve,Récréatif
2360,018-0121,2562-000,Basketball,Montréal-Nord,Récréatif
2361,003-0423,0678-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2362,005-0021, ,Aire de jeu combiné,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
2363,004-0352,0700-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
2364,075-0069, ,Soccer à 4-5,Mercier-Hochelaga-Maisonneuve,Sportif
2365,071-0010,0411-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
2366,025-0003,2852-000,Ciné-parc,Saint-Léonard,Loisirs et détente
2367,076-0029,0219-000,Soccer à 7,Rosemont-La Petite-Patrie,Sportif
2368,021-0005,0023-000,Bocce,Ahuntsic-Cartierville,Loisirs et détente
2369,003-0323,2440-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
2370,018-0066,2659-000,Basketball,Pierrefonds-Roxboro,Récréatif
2371,074-0023,0351-000,Soccer / Football,Le Sud-Ouest,Sportif
2372,036-0007,9562-060,Golf,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2373,055-0046,2459-000,Piscine extérieure,LaSalle,Récréatif
2374,016-0036,2391-000,Balle,Lachine,Sportif
2375,053-0062,2904-000,Patinoire sans bandes,Verdun,Récréatif
2376,018-0006, ,Basketball,Saint-Laurent,Récréatif
2377,002-0018,2601-000,Aire de glissade,Outremont,Loisirs et détente
2378,016-0162,0965-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
2379,076-0064,0139-001,Soccer à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
2380,016-0159,2856-000,Balle,Saint-Léonard,Sportif
2381,095-0085,0106-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
2382,054-0002,1277-000,Ping-pong,Le Plateau-Mont-Royal,Loisirs et détente
2383,004-0039,0049-000,Aire de jeu  5 à 12 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
2384,076-0038,0946-000,Soccer à 7,Villeray-Saint-Michel-Parc-Extension,Sportif
2385,032-0007,0212-000,Fer / Galet,Rosemont-La Petite-Patrie,Loisirs et détente
2386,042-0010,2813-000,Jeux d'eau,Saint-Laurent,Récréatif
2387,044-0001,0351-000,Mini-tennis,Le Sud-Ouest,Sportif
2388,042-0055,2715-000,Jeux d'eau,Pierrefonds-Roxboro,Récréatif
2389,020-0002,1257-000,Belvédère,Ville-Marie,Loisirs et détente
2390,053-0006,0046-000,Patinoire sans bandes,Le Plateau-Mont-Royal,Récréatif
2391,058-0021,2010-000,Piste d'athlétisme (400m) et équipements,Anjou,Sportif
2392,075-0026,0043-000,Soccer à 4-5,Ville-Marie,Sportif
2393,004-0169,0557-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
2394,072-0017,0937-000,Anneau / Rond de glace,Villeray-Saint-Michel-Parc-Extension,Loisirs et détente
2395,050-0076,2562-000,Pataugeoire,Montréal-Nord,Récréatif
2396,053-0076,0679-000,Patinoire sans bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
